,Molecula,Afinidad_1,Afinidad_2,CNN afinity_1,CNN afinity_2,CNN_1,CNN_2,Ruta_1,Ruta_2,Target_1,Target_2
627,EGFR_MAPK1_550,-7.52331114,-9.17271805,6.99127626,6.76906395,0.815965593,0.74635011,Mejores_poses/bases_conjuntas/EGFR_MAPK1_550_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_550_MAPK1.pdbqt,EGFR,MAPK1
628,EGFR_MAPK1_551,-7.40359735,-8.8796339,6.14596558,6.76122522,0.592155933,0.646503329,Mejores_poses/bases_conjuntas/EGFR_MAPK1_551_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_551_MAPK1.pdbqt,EGFR,MAPK1
629,EGFR_MAPK1_552,-7.63021612,-9.46133232,7.62294054,7.4141674,0.57682097,0.484025657,Mejores_poses/bases_conjuntas/EGFR_MAPK1_552_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_552_MAPK1.pdbqt,EGFR,MAPK1
630,EGFR_MAPK1_553,-6.00498104,-6.17413568,6.02229691,5.55738211,0.364985764,0.311348438,Mejores_poses/bases_conjuntas/EGFR_MAPK1_553_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_553_MAPK1.pdbqt,EGFR,MAPK1
631,EGFR_MAPK1_554,-6.83511877,-6.66980362,7.19364929,6.47453547,0.877744079,0.486888528,Mejores_poses/bases_conjuntas/EGFR_MAPK1_554_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_554_MAPK1.pdbqt,EGFR,MAPK1
632,EGFR_MAPK1_555,-7.79666281,-6.30994225,5.57358694,6.52108145,0.0973017663,0.173572063,Mejores_poses/bases_conjuntas/EGFR_MAPK1_555_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_555_MAPK1.pdbqt,EGFR,MAPK1
633,EGFR_MAPK1_556,-6.76688671,-7.21533012,6.62722731,6.58998871,0.769819736,0.719997466,Mejores_poses/bases_conjuntas/EGFR_MAPK1_556_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_556_MAPK1.pdbqt,EGFR,MAPK1
634,EGFR_MAPK1_557,-7.60094738,-9.05496025,7.31449747,7.18639326,0.556267619,0.509870172,Mejores_poses/bases_conjuntas/EGFR_MAPK1_557_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_557_MAPK1.pdbqt,EGFR,MAPK1
635,EGFR_MAPK1_558,-7.83382797,-6.21945143,6.9323535,5.40374422,0.721427381,0.592755258,Mejores_poses/bases_conjuntas/EGFR_MAPK1_558_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_558_MAPK1.pdbqt,EGFR,MAPK1
636,EGFR_MAPK1_559,-7.24160576,-8.2395792,7.18371344,6.49128675,0.913558722,0.567007661,Mejores_poses/bases_conjuntas/EGFR_MAPK1_559_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_559_MAPK1.pdbqt,EGFR,MAPK1
637,EGFR_MAPK1_56,-9.14509487,-8.20847702,7.10416079,6.78895235,0.582592964,0.72401756,Mejores_poses/bases_conjuntas/EGFR_MAPK1_56_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_56_MAPK1.pdbqt,EGFR,MAPK1
638,EGFR_MAPK1_560,-7.09744167,-8.19299603,7.03108597,7.19988775,0.712711573,0.722478032,Mejores_poses/bases_conjuntas/EGFR_MAPK1_560_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_560_MAPK1.pdbqt,EGFR,MAPK1
639,EGFR_MAPK1_561,-7.00222826,-6.28450727,7.08967543,5.51985884,0.666545033,0.521682918,Mejores_poses/bases_conjuntas/EGFR_MAPK1_561_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_561_MAPK1.pdbqt,EGFR,MAPK1
640,EGFR_MAPK1_562,-7.47241116,-7.84118652,6.61418676,7.06522322,0.726129591,0.81280148,Mejores_poses/bases_conjuntas/EGFR_MAPK1_562_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_562_MAPK1.pdbqt,EGFR,MAPK1
641,EGFR_MAPK1_563,-9.85333729,-8.36563015,7.50529337,6.43195486,0.691445589,0.530300915,Mejores_poses/bases_conjuntas/EGFR_MAPK1_563_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_563_MAPK1.pdbqt,EGFR,MAPK1
642,EGFR_MAPK1_564,-7.14732218,-6.8685112,7.49625587,6.6734519,0.779652238,0.52616632,Mejores_poses/bases_conjuntas/EGFR_MAPK1_564_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_564_MAPK1.pdbqt,EGFR,MAPK1
643,EGFR_MAPK1_565,-7.96895218,-8.52643108,6.70498514,6.42708254,0.700211346,0.610120773,Mejores_poses/bases_conjuntas/EGFR_MAPK1_565_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_565_MAPK1.pdbqt,EGFR,MAPK1
644,EGFR_MAPK1_566,-9.51176071,-9.5903101,7.18141127,7.02983236,0.520362318,0.51924485,Mejores_poses/bases_conjuntas/EGFR_MAPK1_566_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_566_MAPK1.pdbqt,EGFR,MAPK1
645,EGFR_MAPK1_567,-8.15393066,-9.77111149,6.28035784,6.92189074,0.742790401,0.697822571,Mejores_poses/bases_conjuntas/EGFR_MAPK1_567_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_567_MAPK1.pdbqt,EGFR,MAPK1
646,EGFR_MAPK1_568,-6.74524069,-9.04357815,6.74377966,7.17456293,0.626250327,0.463179827,Mejores_poses/bases_conjuntas/EGFR_MAPK1_568_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_568_MAPK1.pdbqt,EGFR,MAPK1
647,EGFR_MAPK1_569,-9.87931919,-8.69585323,7.27342033,6.713552,0.767555118,0.788818359,Mejores_poses/bases_conjuntas/EGFR_MAPK1_569_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_569_MAPK1.pdbqt,EGFR,MAPK1
648,EGFR_MAPK1_57,-8.58848381,-7.80609369,7.53373718,6.96206284,0.529626131,0.459361076,Mejores_poses/bases_conjuntas/EGFR_MAPK1_57_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_57_MAPK1.pdbqt,EGFR,MAPK1
649,EGFR_MAPK1_570,-8.81435394,-6.11352444,6.76297808,6.11875916,0.60812223,0.573794127,Mejores_poses/bases_conjuntas/EGFR_MAPK1_570_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_570_MAPK1.pdbqt,EGFR,MAPK1
650,EGFR_MAPK1_571,-11.2473249,-8.79048061,7.42401648,7.14695549,0.833694637,0.535832465,Mejores_poses/bases_conjuntas/EGFR_MAPK1_571_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_571_MAPK1.pdbqt,EGFR,MAPK1
651,EGFR_MAPK1_572,-6.80603504,-6.3741827,7.46785355,6.95851898,0.853287518,0.808036208,Mejores_poses/bases_conjuntas/EGFR_MAPK1_572_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_572_MAPK1.pdbqt,EGFR,MAPK1
652,EGFR_MAPK1_573,-7.10235357,-7.25506973,7.15498352,6.98166704,0.724635482,0.516298056,Mejores_poses/bases_conjuntas/EGFR_MAPK1_573_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_573_MAPK1.pdbqt,EGFR,MAPK1
653,EGFR_MAPK1_574,-7.37199068,-7.53612518,7.11257553,6.46150446,0.735683501,0.331487834,Mejores_poses/bases_conjuntas/EGFR_MAPK1_574_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_574_MAPK1.pdbqt,EGFR,MAPK1
654,EGFR_MAPK1_575,-7.65385437,-7.73335695,7.09643793,6.68390512,0.823845148,0.620036006,Mejores_poses/bases_conjuntas/EGFR_MAPK1_575_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_575_MAPK1.pdbqt,EGFR,MAPK1
655,EGFR_MAPK1_576,-7.11311626,-6.26577187,6.53154993,6.32680368,0.451785147,0.564020753,Mejores_poses/bases_conjuntas/EGFR_MAPK1_576_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_576_MAPK1.pdbqt,EGFR,MAPK1
656,EGFR_MAPK1_577,-8.12130833,-8.9309721,6.95195818,7.37263536,0.548373222,0.589292526,Mejores_poses/bases_conjuntas/EGFR_MAPK1_577_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_577_MAPK1.pdbqt,EGFR,MAPK1
657,EGFR_MAPK1_578,-7.58012056,-7.81212997,6.92635489,7.22923517,0.72019887,0.798545718,Mejores_poses/bases_conjuntas/EGFR_MAPK1_578_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_578_MAPK1.pdbqt,EGFR,MAPK1
658,EGFR_MAPK1_579,-8.74583817,-8.50661564,8.58013916,6.8089757,0.714098632,0.448870033,Mejores_poses/bases_conjuntas/EGFR_MAPK1_579_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_579_MAPK1.pdbqt,EGFR,MAPK1
659,EGFR_MAPK1_58,-10.7115574,-8.03022766,6.9260354,7.07137823,0.384162962,0.64551878,Mejores_poses/bases_conjuntas/EGFR_MAPK1_58_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_58_MAPK1.pdbqt,EGFR,MAPK1
660,EGFR_MAPK1_580,-6.41993952,-8.46123695,6.67284155,6.89557457,0.511691153,0.36953488,Mejores_poses/bases_conjuntas/EGFR_MAPK1_580_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_580_MAPK1.pdbqt,EGFR,MAPK1
661,EGFR_MAPK1_581,-8.71476173,-8.04432297,7.31291819,7.47731209,0.411584169,0.600138068,Mejores_poses/bases_conjuntas/EGFR_MAPK1_581_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_581_MAPK1.pdbqt,EGFR,MAPK1
662,EGFR_MAPK1_582,-7.29680395,-7.15342236,6.99143744,6.22130394,0.787548542,0.600966454,Mejores_poses/bases_conjuntas/EGFR_MAPK1_582_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_582_MAPK1.pdbqt,EGFR,MAPK1
663,EGFR_MAPK1_583,-10.9536581,-9.59896946,6.95336866,7.00537491,0.423586309,0.559248149,Mejores_poses/bases_conjuntas/EGFR_MAPK1_583_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_583_MAPK1.pdbqt,EGFR,MAPK1
664,EGFR_MAPK1_584,-7.17411947,-8.11581612,6.89565802,6.65949392,0.730693102,0.651852012,Mejores_poses/bases_conjuntas/EGFR_MAPK1_584_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_584_MAPK1.pdbqt,EGFR,MAPK1
665,EGFR_MAPK1_585,-7.52672482,-7.11608553,7.02813578,5.58655024,0.7222808,0.60665375,Mejores_poses/bases_conjuntas/EGFR_MAPK1_585_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_585_MAPK1.pdbqt,EGFR,MAPK1
666,EGFR_MAPK1_586,-7.28841066,-7.24361515,7.05341482,6.89801788,0.646074414,0.656316161,Mejores_poses/bases_conjuntas/EGFR_MAPK1_586_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_586_MAPK1.pdbqt,EGFR,MAPK1
667,EGFR_MAPK1_587,-7.74859524,-7.82104158,7.31508446,6.86747122,0.88107425,0.597881138,Mejores_poses/bases_conjuntas/EGFR_MAPK1_587_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_587_MAPK1.pdbqt,EGFR,MAPK1
668,EGFR_MAPK1_588,-6.31757975,-7.63137388,5.70060539,6.86418581,0.466065973,0.632187665,Mejores_poses/bases_conjuntas/EGFR_MAPK1_588_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_588_MAPK1.pdbqt,EGFR,MAPK1
669,EGFR_MAPK1_589,-11.0849552,-6.57112837,7.28410912,5.70295382,0.668860435,0.550330877,Mejores_poses/bases_conjuntas/EGFR_MAPK1_589_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_589_MAPK1.pdbqt,EGFR,MAPK1
670,EGFR_MAPK1_59,-7.71674824,-7.88754559,7.13604212,6.58432245,0.73170191,0.801574647,Mejores_poses/bases_conjuntas/EGFR_MAPK1_59_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_59_MAPK1.pdbqt,EGFR,MAPK1
671,EGFR_MAPK1_590,-8.80200291,-8.28339672,7.29464149,7.95017481,0.604573965,0.656051815,Mejores_poses/bases_conjuntas/EGFR_MAPK1_590_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_590_MAPK1.pdbqt,EGFR,MAPK1
672,EGFR_MAPK1_591,-7.08708858,-6.35069656,6.32854271,6.40151978,0.29837355,0.453723788,Mejores_poses/bases_conjuntas/EGFR_MAPK1_591_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_591_MAPK1.pdbqt,EGFR,MAPK1
673,EGFR_MAPK1_592,-6.32829285,-7.93469572,5.98564672,5.70355606,0.638577938,0.345906436,Mejores_poses/bases_conjuntas/EGFR_MAPK1_592_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_592_MAPK1.pdbqt,EGFR,MAPK1
674,EGFR_MAPK1_593,-8.14377022,-7.908813,6.42774391,7.05964422,0.262952328,0.379564404,Mejores_poses/bases_conjuntas/EGFR_MAPK1_593_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_593_MAPK1.pdbqt,EGFR,MAPK1
675,EGFR_MAPK1_594,-7.84966707,-6.45003366,7.32211637,5.92077255,0.749792933,0.557370782,Mejores_poses/bases_conjuntas/EGFR_MAPK1_594_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_594_MAPK1.pdbqt,EGFR,MAPK1
676,EGFR_MAPK1_595,-5.66777277,-5.28374624,5.95612335,6.03327417,0.421494037,0.358813763,Mejores_poses/bases_conjuntas/EGFR_MAPK1_595_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_595_MAPK1.pdbqt,EGFR,MAPK1
677,EGFR_MAPK1_596,-5.92126322,-8.02558708,5.24090052,6.12883759,0.339314371,0.396377236,Mejores_poses/bases_conjuntas/EGFR_MAPK1_596_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_596_MAPK1.pdbqt,EGFR,MAPK1
678,EGFR_MAPK1_597,-8.45904732,-9.13251591,7.48112488,7.11554956,0.668131113,0.670611084,Mejores_poses/bases_conjuntas/EGFR_MAPK1_597_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_597_MAPK1.pdbqt,EGFR,MAPK1
679,EGFR_MAPK1_598,-7.02300024,-8.81305313,5.93147135,6.18361807,0.577528834,0.541835845,Mejores_poses/bases_conjuntas/EGFR_MAPK1_598_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_598_MAPK1.pdbqt,EGFR,MAPK1
680,EGFR_MAPK1_599,-9.95372868,-9.27926922,6.6930604,6.7864337,0.537898481,0.490145385,Mejores_poses/bases_conjuntas/EGFR_MAPK1_599_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_599_MAPK1.pdbqt,EGFR,MAPK1
681,EGFR_MAPK1_6,-8.14779568,-7.58943892,6.55075598,5.98056269,0.443288326,0.497084767,Mejores_poses/bases_conjuntas/EGFR_MAPK1_6_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_6_MAPK1.pdbqt,EGFR,MAPK1
682,EGFR_MAPK1_60,-9.75863647,-9.8261795,7.12120676,7.38247538,0.641198397,0.485622764,Mejores_poses/bases_conjuntas/EGFR_MAPK1_60_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_60_MAPK1.pdbqt,EGFR,MAPK1
683,EGFR_MAPK1_600,-9.81809616,-8.31601715,7.36680937,6.61949158,0.479801536,0.327873409,Mejores_poses/bases_conjuntas/EGFR_MAPK1_600_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_600_MAPK1.pdbqt,EGFR,MAPK1
684,EGFR_MAPK1_601,-8.4633913,-8.89056206,6.65559196,6.75695801,0.746638298,0.616368711,Mejores_poses/bases_conjuntas/EGFR_MAPK1_601_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_601_MAPK1.pdbqt,EGFR,MAPK1
685,EGFR_MAPK1_602,-8.43022537,-8.81296921,7.4089551,7.68815851,0.625861883,0.619058967,Mejores_poses/bases_conjuntas/EGFR_MAPK1_602_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_602_MAPK1.pdbqt,EGFR,MAPK1
686,EGFR_MAPK1_603,-7.69186974,-9.81414509,6.21115255,7.42778254,0.734624863,0.872061849,Mejores_poses/bases_conjuntas/EGFR_MAPK1_603_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_603_MAPK1.pdbqt,EGFR,MAPK1
687,EGFR_MAPK1_604,-8.72574902,-6.63584757,7.05149317,7.20151758,0.330465764,0.44005689,Mejores_poses/bases_conjuntas/EGFR_MAPK1_604_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_604_MAPK1.pdbqt,EGFR,MAPK1
688,EGFR_MAPK1_605,-7.57274961,-8.70194244,7.14242983,6.76255274,0.762715161,0.518007636,Mejores_poses/bases_conjuntas/EGFR_MAPK1_605_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_605_MAPK1.pdbqt,EGFR,MAPK1
689,EGFR_MAPK1_606,-7.99075651,-6.2379365,6.87285233,6.3391757,0.434105575,0.401751578,Mejores_poses/bases_conjuntas/EGFR_MAPK1_606_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_606_MAPK1.pdbqt,EGFR,MAPK1
690,EGFR_MAPK1_607,-8.25208092,-8.04357338,7.03920031,7.65060472,0.50440222,0.604602814,Mejores_poses/bases_conjuntas/EGFR_MAPK1_607_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_607_MAPK1.pdbqt,EGFR,MAPK1
691,EGFR_MAPK1_608,-6.60077,-7.73062563,5.42809486,5.73600149,0.386190772,0.244885489,Mejores_poses/bases_conjuntas/EGFR_MAPK1_608_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_608_MAPK1.pdbqt,EGFR,MAPK1
692,EGFR_MAPK1_609,-7.69311571,-7.08136559,6.43242311,5.61954641,0.545761824,0.323619008,Mejores_poses/bases_conjuntas/EGFR_MAPK1_609_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_609_MAPK1.pdbqt,EGFR,MAPK1
693,EGFR_MAPK1_61,-8.29974174,-10.0761042,6.73444796,6.72705269,0.630818963,0.553550422,Mejores_poses/bases_conjuntas/EGFR_MAPK1_61_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_61_MAPK1.pdbqt,EGFR,MAPK1
694,EGFR_MAPK1_610,-8.55818844,-10.0585909,6.78154802,7.25054407,0.688807368,0.842057705,Mejores_poses/bases_conjuntas/EGFR_MAPK1_610_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_610_MAPK1.pdbqt,EGFR,MAPK1
695,EGFR_MAPK1_611,-7.02316761,-6.66152096,6.47194672,6.20461893,0.533443332,0.629523873,Mejores_poses/bases_conjuntas/EGFR_MAPK1_611_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_611_MAPK1.pdbqt,EGFR,MAPK1
696,EGFR_MAPK1_612,-10.501646,-9.12539005,7.27430868,7.0429368,0.440820247,0.431176424,Mejores_poses/bases_conjuntas/EGFR_MAPK1_612_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_612_MAPK1.pdbqt,EGFR,MAPK1
697,EGFR_MAPK1_613,-8.7234869,-7.54821396,6.86810637,5.76221991,0.866553187,0.629901946,Mejores_poses/bases_conjuntas/EGFR_MAPK1_613_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_613_MAPK1.pdbqt,EGFR,MAPK1
698,EGFR_MAPK1_614,-6.83387375,-6.69950533,7.47693682,6.68008757,0.773049414,0.531984091,Mejores_poses/bases_conjuntas/EGFR_MAPK1_614_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_614_MAPK1.pdbqt,EGFR,MAPK1
699,EGFR_MAPK1_615,-10.0304785,-8.45984459,7.58976603,7.07337713,0.645236015,0.481093287,Mejores_poses/bases_conjuntas/EGFR_MAPK1_615_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_615_MAPK1.pdbqt,EGFR,MAPK1
700,EGFR_MAPK1_616,-7.49624538,-6.87255192,7.14046812,6.44092131,0.78207761,0.731923521,Mejores_poses/bases_conjuntas/EGFR_MAPK1_616_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_616_MAPK1.pdbqt,EGFR,MAPK1
701,EGFR_MAPK1_617,-7.46582222,-8.31517982,5.98146677,6.48797798,0.585355937,0.55775249,Mejores_poses/bases_conjuntas/EGFR_MAPK1_617_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_617_MAPK1.pdbqt,EGFR,MAPK1
702,EGFR_MAPK1_618,-8.70088768,-7.76520348,7.1104207,7.33900595,0.544339895,0.579024374,Mejores_poses/bases_conjuntas/EGFR_MAPK1_618_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_618_MAPK1.pdbqt,EGFR,MAPK1
703,EGFR_MAPK1_619,-6.9254241,-8.18208027,6.35424566,6.42131472,0.679234803,0.590436637,Mejores_poses/bases_conjuntas/EGFR_MAPK1_619_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_619_MAPK1.pdbqt,EGFR,MAPK1
704,EGFR_MAPK1_62,-7.91233778,-8.54667759,6.94077921,6.94605684,0.436839283,0.765314698,Mejores_poses/bases_conjuntas/EGFR_MAPK1_62_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_62_MAPK1.pdbqt,EGFR,MAPK1
705,EGFR_MAPK1_620,-7.0796237,-6.04950714,6.3353076,5.80409813,0.555197358,0.383317977,Mejores_poses/bases_conjuntas/EGFR_MAPK1_620_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_620_MAPK1.pdbqt,EGFR,MAPK1
706,EGFR_MAPK1_621,-8.57715797,-6.49419212,6.78401756,6.01396751,0.472146243,0.461146981,Mejores_poses/bases_conjuntas/EGFR_MAPK1_621_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_621_MAPK1.pdbqt,EGFR,MAPK1
707,EGFR_MAPK1_622,-6.4194541,-6.02888775,6.83985329,4.93563318,0.662603438,0.462775052,Mejores_poses/bases_conjuntas/EGFR_MAPK1_622_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_622_MAPK1.pdbqt,EGFR,MAPK1
708,EGFR_MAPK1_623,-9.3363533,-8.9036541,6.74222755,7.1187191,0.457160681,0.472849309,Mejores_poses/bases_conjuntas/EGFR_MAPK1_623_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_623_MAPK1.pdbqt,EGFR,MAPK1
709,EGFR_MAPK1_624,-10.3123169,-8.71605587,7.02842665,7.27256584,0.338940352,0.404247075,Mejores_poses/bases_conjuntas/EGFR_MAPK1_624_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_624_MAPK1.pdbqt,EGFR,MAPK1
710,EGFR_MAPK1_625,-10.4288979,-7.72849751,6.98382235,6.84166384,0.571077228,0.622312129,Mejores_poses/bases_conjuntas/EGFR_MAPK1_625_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_625_MAPK1.pdbqt,EGFR,MAPK1
711,EGFR_MAPK1_626,-7.1031599,-6.66681767,7.00660563,6.40696192,0.807516038,0.609237731,Mejores_poses/bases_conjuntas/EGFR_MAPK1_626_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_626_MAPK1.pdbqt,EGFR,MAPK1
712,EGFR_MAPK1_627,-9.31765747,-8.73457718,7.19152641,6.88194656,0.64860487,0.413154691,Mejores_poses/bases_conjuntas/EGFR_MAPK1_627_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_627_MAPK1.pdbqt,EGFR,MAPK1
713,EGFR_MAPK1_628,-8.82084084,-7.40582752,6.7961936,6.05847597,0.832717717,0.611578107,Mejores_poses/bases_conjuntas/EGFR_MAPK1_628_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_628_MAPK1.pdbqt,EGFR,MAPK1
714,EGFR_MAPK1_629,-7.34945154,-8.68084717,7.29736853,6.49344444,0.786685944,0.54832691,Mejores_poses/bases_conjuntas/EGFR_MAPK1_629_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_629_MAPK1.pdbqt,EGFR,MAPK1
715,EGFR_MAPK1_63,-9.77443695,-7.89791203,7.37806463,7.00943804,0.678380728,0.608285964,Mejores_poses/bases_conjuntas/EGFR_MAPK1_63_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_63_MAPK1.pdbqt,EGFR,MAPK1
716,EGFR_MAPK1_630,-10.0674143,-7.09292984,7.63495493,6.87392044,0.752997875,0.540150404,Mejores_poses/bases_conjuntas/EGFR_MAPK1_630_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_630_MAPK1.pdbqt,EGFR,MAPK1
717,EGFR_MAPK1_631,-7.71378374,-9.12911034,5.45894241,7.61588049,0.305893213,0.479198664,Mejores_poses/bases_conjuntas/EGFR_MAPK1_631_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_631_MAPK1.pdbqt,EGFR,MAPK1
718,EGFR_MAPK1_632,-8.64807224,-7.30635738,6.73004532,6.75614309,0.338504225,0.553941548,Mejores_poses/bases_conjuntas/EGFR_MAPK1_632_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_632_MAPK1.pdbqt,EGFR,MAPK1
719,EGFR_MAPK1_633,-8.12241936,-7.59721994,7.57131815,6.70020914,0.643205702,0.359143555,Mejores_poses/bases_conjuntas/EGFR_MAPK1_633_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_633_MAPK1.pdbqt,EGFR,MAPK1
720,EGFR_MAPK1_634,-7.17360353,-7.3989315,7.36364031,6.75056458,0.823489845,0.400617927,Mejores_poses/bases_conjuntas/EGFR_MAPK1_634_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_634_MAPK1.pdbqt,EGFR,MAPK1
